"Source","Target","Weight"
"deutsche-bank-ag","standard-chartered-bank-dubai-are",550000
"deutsche-bank-ag","standard-chartered-bank-dubai-uae-are",2e+05
"deutsche-bank-ag","standard-chartered-bank-hk-ltd-hong-kong-hkg",9415.12
"deutsche-bank-ag","standard-chartered-bank-hong-kong-limited-hong-kong-hkg",375140
"deutsche-bank-ag","standard-chartered-bank-singapore-limited-singapore-sgp",4625661
"deutsche-bank-ag","standard-chartered-bank-singapore-sgp",4039949
"deutsche-bank-ag","standard-chartered-bank-zambia-ltd-lusaka-zambia-zmb",8067106.88
"deutsche-bank-ag","united-overseas-bank-limited-singapore-sgp",6275
"deutsche-bank-ag","us-century-bank-key-biscayne-fl-us-usa",242963
"deutsche-bank-ag","usb-ag-singapore-sgp",681317607
"deutsche-bank-ag","usb-bank-plc-nicosia-cyprus-cyp",32292
"deutsche-bank-ag","valley-national-bank-new-york-usa-usa",98000
"deutsche-bank-ag","vtb-bank-moscow-russia-rus",57138.86
"deutsche-bank-ag","wells-fargo-bank-na-united-states-usa",9293078
"deutsche-bank-ag-amsterdam","norvik-banka-jsc-riga-latvia-lva",1662500
"deutsche-bank-ag-international-equities","rosbank-moscow-russia-rus",2043400
"deutsche-bank-ag-taunusanlage-12","oriental-bank-puerto-rico-us-pri",167000
"deutsche-bank-mauritius-ltd","icici-bank-limited-singapore-sgp",10300
"deutsche-bank-mauritius-ltd","unicredit-bank-ag-germany-deu",2942500
"deutsche-bank-nederland-nv","fbme-bank-ltd-nicosia-cyprus-cyp",5e+06
"deutsche-bank-ooo","jp-morgan-uk-gbr",79224010.62
"deutsche-bank-privat-und","hsbc-private-bank-luxembourg-sa-luxembourg-lux",249428.24
"deutsche-bank-privat-und-geschaefts","barclays-kenya-kenya-ken",3150
"deutsche-bank-securities-inc","credicorp-bank-panama-pan",846135
"deutsche-bank-trust-co-americas","rosbank-moscow-russia-rus",29531524.45
"deutsche-bank-trust-company-americas","scotiabank-and-trust-cayman-ltd-cayman-islands-cym",989473.91
"deutsche-postbank-ag","wells-fargo-bank-na-united-states-usa",498673.69
"diamond-bank-benin-sa","united-overseas-bank-ltd-singapore-sgp",998175.6
"diamondbank-togo","united-overseas-bank-limited-singapore-sgp",158112
"dms-bank-trust-ltd","amicorp-bank-and-trust-ltd-barbados-brb",1199800
"dms-bank-trust-ltd","australia-and-new-zealand-bkg-group-hong-kong-hong-kong-hkg",1947360
"dms-bank-trust-ltd","australia-and-new-zealand-bkg-grp-hong-kong-hkg",480000
"dms-bank-trust-ltd","banco-itau-uruguay-ury",1e+06
"dms-bank-trust-ltd","bank-hapoalim-switzerland-ltd-zurich-switzerland-che",204500
"dms-bank-trust-ltd","bank-j-safra-sarasin-bahamas-ltd-bahamas-bhs",1900000
"dms-bank-trust-ltd","bank-j-safra-sarasin-ltd-switzerland-che",1e+06
"dms-bank-trust-ltd","bank-of-ireland-dublin-ireland-irl",64017260
"dms-bank-trust-ltd","capital-bank-inc-panama-pan",1200000
"dms-bank-trust-ltd","city-national-bank-of-florida-miami-florida-usa",278850
"dms-bank-trust-ltd","credit-suisse-ag-zurich-switzerland-che",1540400
"dms-bank-trust-ltd","dbs-bank-hong-kong-limited-hong-kong-hkg",3e+07
"dms-bank-trust-ltd","first-caribbean-international-bank-georgetown-cayman-islands-cym",85735.2
"dms-bank-trust-ltd","hang-seng-bank-limited-hong-kong-hkg",6570585
"dms-bank-trust-ltd","hang-seng-bank-ltd-hong-kong-hkg",1026110
"dms-bank-trust-ltd","hsbc-hong-kong-hkg",1463661
"dms-bank-trust-ltd","kasikornbank-public-co-ltd-thailand-tha",324000
"dms-bank-trust-ltd","ubs-us-usa",2774930
"dnb-asia-ltd","nordea-bank-finland-plc-london-england-gbr",3517798.84
"dnb-bank-asa","bank-snoras-vilnia-lithuania-ltu",149546.76
"dnb-bank-asa","eesti-kreditbank-tallinn-estonia-est",160339.66
"dnb-bank-asa","liechtensteinische-landesbank-vaduz-liechtenstein-lie",2500540
"dnb-bank-asa","norvik-banka-jsc-riga-latvia-lva",1e+06
"dnb-nor-bank-asa","abn-amro-bank-nv-rotterdam-netherlands-nld",2602752.03
"dnb-nor-bank-asa","as-expobank-riga-latvia-lva",184408
"dnb-nor-bank-asa","commerzbank-ag-frankfurt-germany-deu",23660116.85
"dnb-nor-bank-asa","jp-morgan-chase-bank-na-brooklyn-ny-usa",9961865.7
"dresdner-bank","bank-for-foreign-trade-of-russia-moscow-russia-rus",5e+05
"dresdner-bank","sberbank-moscow-russia-rus",1500000
"dubai-islamic-bank","afghan-united-bank-kabul-afghanistan-afg",1e+07
"e-sun-commercial-bank-ltd","first-commercial-bank-phnom-penh-br-phnom-penh-cambodia-khm",2e+06
"ebna-bank-nv","efg-bank-zurich-switzerland-che",53939.5
"ebna-bank-nv","multibank-inc-panama-pan",99950
"ebna-bank-nv","totalbank-curacao-nv-curacao-cuw",2e+05
"ecobank-republique-democratique-du-congo","habib-bank-a-g-zurich-dubaiuae-are",29867
"edmond-de-rothschild-europe","credicorp-bank-panama-pan",280828
"eesti-kreditban","national-bank-of-dubai-dubai-united-arab-emirates-are",3e+05
"eesti-kreditbank","albaraka-turk-participation-bank-istanbul-turkey-tur",431000
"eesti-kreditbank","banco-de-santander-montevideo-uruguay-ury",102010
"eesti-kreditbank","bank-rossiya-st-petersburg-russia-rus",1330384
"eesti-kreditbank","chinatrust-indonesia-jakarta-indonesia-idn",148630
"eesti-kreditbank","credit-europe-bank-ltd-moscow-russia-rus",823000
"eesti-kreditbank","credit-suisse-ag-zurich-switzerland-che",80200
"eesti-kreditbank","credit-suisse-geneva-switzerland-che",734350
"eesti-kreditbank","dbs-bank-ltd-singapore-singapore-sgp",471978
"eesti-kreditbank","dnb-nor-bank-asa-oslo-norway-nor",3697000
"eesti-kreditbank","hana-bank-seoul-korea-kor",97500
"eesti-kreditbank","indusind-bank-ltd-kolkata-india-ind",249036.27
"eesti-kreditbank","ing-belgium-sanv-antwerp-belgium-bel",227953.37
"eesti-kreditbank","ing-belgium-sanv-brussels-belgium-bel",181600.35
"eesti-kreditbank","krung-thai-bank-public-company-ltd-bangkok-thailand-tha",2e+05
"eesti-kreditbank","natixis-parisfrance-fra",270105
"eesti-kreditbank","pt-bank-ocbc-nisp-tbk-jakarta-indonesia-idn",44095.38
"eesti-kreditbank","raiffeisen-bank-aval-kiev-ukraine-ukr",2e+06
"eesti-kreditbank","rosbank-moscow-russia-rus",1.4e+07
"eesti-kreditbank","saigon-thuong-tin-commercial-ho-chi-minh-city-vietnam-vnm",354801.6
"eesti-kreditbank","savings-bank-of-the-russian-st-petersburg-russia-rus",537665.73
"eesti-kreditbank","sekerbank-t-a-s-istanbul-turkey-tur",88000
"eesti-kreditbank","sg-private-banking-suisse-sa-zurich-switzerland-che",1393300
"eesti-kreditbank","shanghai-pudong-development-bank-shanghai-china-chn",45394.08
"eesti-kreditbank","the-national-bank-of-ras-ras-al-khaimah-uae-are",258900
"eesti-kreditbank","turkiye-finans-katilim-bankasi-as-istanbul-turkey-tur",128464
"eesti-kreditbank","unicredit-bank-cjsc-moscow-russia-rus",7e+05
"eesti-kreditbank","union-bank-of-india-mumbai-india-ind",40000
"eesti-kreditbank","vietnam-export-import-bank-ho-chi-minh-city-vietnam-vnm",464648
"efg-bank","ablv-bank-riga-latvia-lva",630000
"efg-bank","grand-invest-bank-ojsc-moscow-russia-rus",3759301.37
"efg-bank","halyk-savings-bank-kazakhstan-almaty-kazakhstan-kaz",1461203.99
"efg-bank","ing-belgium-brussels-geneva-branch-geneva-switzerland-che",1.5e+07
"efg-bank","jsc-norvik-banka-riga-latvia-lva",257847531.59
"efg-bank","norvik-banka-jsc-riga-latvia-lva",5973482.1
"efg-bank","transkapitalbank-public-joint-stock-public-joint-stock-company-moscow-russia-rus",551020.56
"efg-bank","unicredit-bank-cjsc-moscow-russia-rus",160561
"efg-bank","versobank-as-tallinn-estonia-est",2050000
"efg-bank","vtb-bank-moscow-russia-rus",34240
"efg-bank-ag","as-expobank-riga-latvia-lva",8001000
"efg-bank-ag","credit-bank-of-moscow-ojsc-moscow-russia-rus",11480211.09
"efg-bank-ag","indian-overseas-bank-hong-kong-hkg",452317.4
"efg-bank-ag","jsc-norvik-banka-riga-latvia-lva",1.9e+07
"efg-bank-ag","versobank-as-tallinn-city-estonia-est",2e+06
"efg-bank-ag-hong-kong-branch","dbs-bank-ltd-singapore-sgp",5290000
"efg-eurobank-ergasias-sa","dnb-nor-bank-asa-london-england-gbr",3840000
"efg-eurobank-ergasias-sa","dnb-nor-bank-asa-singapore-sgp",2590000
"efg-private-bank-limited","danske-bank-as-estonia-branch-tallinn-estonia-est",5731772
"egyptian-arab-land-bank-s-a-e","global-bank-of-commerce-st-johns-antigua-atg",463947.73
"ekaterinburg-branch-of-the-transcreditbank","ltb-bank-riga-latvia-lva",868849.69
"emirates-bank-international-limited","credit-europe-bank-nv-amsterdam-netherlands-nld",3889102.53
"emirates-nbd-bank","turkiye-cummuriyeti-ziraat-bankasi-ankara-turkey-tur",1511632.36
"emirates-nbd-bank-pjsc","asya-katilim-bankasi-as-istanbul-turkey-tur",1353820
"emirates-nbd-bank-pjsc","bank-of-china-macau-mac",2e+05
"emirates-nbd-bank-pjsc","caledonian-bank-limited-georgetown-cayman-islands-cym",2e+05
"emirates-nbd-bank-pjsc","cimb-bank-berhad-singapore-sgp",1006215.48
"emirates-nbd-bank-pjsc","south-american-international-bank-of-curacao-willemstad-curacao-cuw",22100000
"emirates-nbd-bank-pjsc","standard-chartered-bank-dubai-uae-are",1303000
"energbank","as-expobank-riga-latvia-lva",143312
"engelhart-ctp-holding","norvik-banka-jsc-riga-latvia-lva",1999844.47
"entie-commercial-bank","bank-sinopac-hong-kong-hkg",2.8e+07
"equity-bank-ltd","barclays-kenya-kenya-ken",3750
"erliner-volksbank-eg","novikombank-moscow-russia-rus",676798.83
"es-citadele-banka-eesti-filiaal","swedbank-as-estonia-est",25630
"estonian-credit-bank","standard-chartered-bank-dubai-uae-are",367175
"eurasian-bank","as-expo-bank-riga-latvia-lva",947232
"eurasian-bank","as-expobank-riga-latvia-lva",3375000
"eurasian-bank","barclays-bank-plc-uk-corporate-gbr",5371364.04
"eurobank-cyprus-ltd","bank-of-scotland-plc-glasgow-scotland-gbr",2090029.37
"eurobank-cyprus-ltd","barclays-bank-plc-london-england-gbr",168974.55
"eurobank-cyprus-ltd","credit-suisse-ag-zurich-switzerland-che",2400000
"eurobank-cyprus-ltd","credit-suisse-monaco-monte-carlo-monaco-mco",3999949
"eurobank-cyprus-ltd","firstcaribbean-international-bank-tortola-virgin-islands-british-vgb",44263.85
"eurobank-cyprus-ltd","seb-bank-tallinn-estonia-est",5e+05
"eurobank-cyprus-ltd","standard-chartered-bank-hong-kong-limited-hong-kong-hkg",5e+05
"eurobank-cyprus-ltd","standard-chartered-bank-hong-kong-ltd-hong-kong-hkg",1148560
"eurobank-cyprus-ltd","united-overseas-bank-ltd-singapore-sgp",7464816.88
"eurobank-efg-cyprus-ltd","first-gulf-bank-abu-dhabi-uae-are",1971182.94
"eurobank-efg-cyprus-ltd","savings-bank-of-the-russian-federation-ekaterinburg-russia-rus",911766.45
"eurobank-efg-cyprus-ltd","societe-generale-private-banking-suisse-sa-switzerland-che",2040000
"eurobank-ergasias-s-a","helm-bank-usa-usa",8600
"euroclear-bank","bank-of-new-york-mellon-pittsburgh-pa-usa-usa",9.5e+07
"euroclear-bank-sa","rosbank-moscow-russia-rus",2927500
"europe-bank-nv","rigensis-bank-as-riga-latvia-lva",13600000
"everbank","caledonian-bank-limited-georgetown-cayman-islands-cym",487483.62
"evrofinance-mosnarbank","jp-morgan-chase-bank-na-brooklyn-ny-usa",137900000
"evrofinance-mosnarbank","jsc-norvik-banka-riga-latvia-lva",1198770
"evrofinance-mosnarbank","marfin-popular-bank-public-co-ltd-nicosia-cyprus-cyp",1894957.85
"exim-bank","barclays-bank-plc-london-gbr",36819
"eximbank","jsc-norvik-banka-riga-latvia-lva",440000
"expobank","bank-audi-sal-beirut-lebanon-lbn",1399934
"expobank","credit-suisse-ag-zurich-switzerland-che",86352157
"expobank","turkiye-finans-katilim-bankasi-as-istanbul-turkey-tur",2717753
"expobank","vtb-bank-austria-ag-vienna-austria-aut",5160000
"express-bank","credit-europe-bank-nv-amsterdam-netherlands-nld",3735448.5
"falcon-private-bank-ltd","as-meridian-trade-bank-riga-latvia-lva",1953249.53
"falcon-private-bank-ltd","vp-bank-schweiz-ag-zurich-switzerland-che",3167512.77
"far-eastern-bank","as-expobank-riga-latvia-lva",9344935.41
"far-eastern-bank","banco-de-la-produccion-sa-guayaquil-ecuador-ecu",1520
"far-eastern-bank","banco-de-la-produccion-sa-produbanco-guayaquil-ecuador-ecu",3000
"far-eastern-bank","banco-del-pichincha-quito-ecuador-ecu",49000
"far-eastern-bank","banco-internacional-sa-quito-ecuador-ecu",135000
"far-eastern-bank","bancodel-pichincha-quito-ecuador-ecu",5000
"far-eastern-bank","norvik-banka-jsc-riga-latvia-lva",269933.65
"far-eastern-bank","produbanco-quito-ecuador-ecu",4000
"far-eastern-bank","seb-bank-tallinn-estonia-est",353029.07
"fbme-bank-limited","turkiye-vakiflar-bankasi-tao-ankara-turkey-tur",3179386.3
"fbme-bank-ltd","banque-de-commerce-et-de-placements-s-a-geneva-switzerland-che",8691138.52
"fbme-bank-ltd","clariden-leu-singapore-singapore-sgp",8698041
"fbme-bank-ltd","credit-suisse-ag-london-england-gbr",1e+07
"fbme-bank-ltd","credit-suisse-ag-zurich-switzerland-che",6650000
"fbme-bank-ltd","credit-suisse-uk-ltd-london-uk-gbr",23706849.55
"fbme-bank-ltd","helm-bank-usa-usa",10000
"fbme-bank-ltd","rosbank-moscow-russia-rus",3300000
"fbme-bank-ltd","standard-chartered-bank-london-england-gbr",5250
"fbme-bank-ltd","tiffany-and-company-nj-usa-usa",11290572
"fbn-bank-uk-ltd","union-bank-of-nigeria-ltd-london-uk-gbr",16190000
"fidobank","as-meridian-trade-bank-riga-latvia-lva",661077.47
"fidobank","regional-investment-bank-riga-latvia-lva",473319.6
"fifth-third-bank","commonwealth-bank-of-australia-sydney-australia-aus",8985
"fifth-third-bank","deutsche-bank-germany-deu",30601.84
"fifth-third-bank","fifth-third-bank-us-usa",6201000
"fifth-third-bank","hsbc-bank-uk-gbr",62500
"fifth-third-bank","korea-exchange-bank-seoul-korea-kor",6000
"fifth-third-bank","lloyds-bank-uk-gbr",2160
"fifth-third-bank","skandinaviska-enskilda-banken-sweden-swe",21920
"finance-bank-of-zambia","first-national-bank-sal-beirut-lebanon-lbn",32517
"finansbank-as","baltikums-bank-riga-latvia-lva",906120
"finansbank-as","isbank-gmbh-amsterdam-branch-amsterdam-netherlands-nld",12429042.97
"finansbank-as","jsc-norvik-banka-riga-latvia-lva",1319744.77
"finansovyj-kapital","seb-bank-tallinn-estonia-est",1699126
"finbank","habib-bank-a-g-zurich-dubaiuae-are",432954
"finibanco-angola-sa","united-overseas-bank-ltd-singapore-sgp",961315.5
"first-bank-of-miami-usa","citicorp-fl-usa",4662
"first-bank-of-miami-usa","commerce-bank-miami-usa",30000
"first-bank-of-nigeria-plc","barclays-bank-plc-uk-corporate-gbr",353198
"first-caribbean-international-bank","standard-chartered-bank-hong-kong-limited-hong-kong-hkg",349950
"first-city-monument-bank","agricultural-bank-of-china-limited-china-chn",101041
"first-city-monument-bank","bank-of-china-limited-china-chn",162940
"first-city-monument-bank","china-construction-bank-china-chn",1e+05
"first-city-monument-bank","pt-bank-central-asia-tbk-indonesia-idn",109946
"first-city-monument-bank-limited","access-bank-uk-limited-london-gb-gbr",8199890
"first-city-monument-bank-limited","bnp-paribas-sa-formerly-banque-nationale-de-paris-s-a-paris-france-fra",1999947
"first-city-monument-bank-limited","city-national-bank-los-angeles-usa-usa",1580565
"first-city-monument-bank-limited","deutsche-bank-ag-stuttgart-germany-deu",4e+06
"first-city-monument-bank-limited","first-bank-of-nigeria-plc-lagos-nigeria-nga",1739839.39
"first-city-monument-bank-limited","hongkong-shanghai-banking-corp-jakarta-indonesia-idn",2999960
"first-city-monument-bank-limited","national-westminster-bank-plc-london-united-kingdom-gbr",2399930
"first-city-monument-bank-limited","ping-an-bank-co-ltd-shenzhen-china-chn",1969800
"first-city-monument-bank-limited","united-bank-for-africa-plc-lagos-nigeria-nga",2013955
"first-clearing-llc","ao-rietumu-banka-latvia-lva",2e+05
"first-clearing-llc","caledonian-bank-limited-georgetown-cayman-islands-cym",150000
"first-gulf-bank","credit-suisse-ag-zurich-che",1630434.78
"first-gulf-bank","mega-intl-commercial-bk-co-ltd-singapore-sgp",739092.97
"first-hawaiian-bank","shoko-chukin-bank-japan-jpn",2746.6
"first-investment-bank","jsc-norvik-banka-riga-latvia-lva",2900000
"first-midwest-bank-na","baltikums-bank-riga-latvia-lva",30000
"first-sino-bank","standard-chartered-bank-hong-kong-hkg",1038700
"first-ukrainian-international-bank","vtb-bank-kiev-ukraine-ukr",1.1e+08
"first-ukranian-international-bank","raiffeisen-bank-international-ag-vienna-austria-aut",353799.6
"firstbank-puerto-rico","firstbank-puerto-rico-coral-gables-fl-usa",25000
"firstcaribbean-international-bank","caisse-centrale-desjardins-montreal-canada-can",649970
"fransabank-sal","standard-chartered-bank-hk-ltd-hong-kong-hkg",22965
"frontier-bank-fsb-dba-el-paseo-bank","first-national-bank-of-omaha-us-usa",31400
"frontier-bank-fsb-dba-el-paseo-bank","stonegate-bank-us-usa",5000
"garantibank-international-nv","credit-suisse-switzerland-ltd-zurich-switzerland-che",2024000
"garantibank-international-nv","jsc-vtb-bank-moscow-russia-rus",8e+05
"gazprombank","cbh-compagnie-bancaire-helvetique-sa-switzerland-che",5e+06
"gazprombank","credit-suisse-ag-zurich-switzerland-che",2e+07
"gazprombank","deutsche-bank-uk-gbr",3e+06
"gazprombank","investec-bank-of-mauritius-limited-mauritius-mus",9900000
"gazprombank","jp-morgan-us-usa",802656006.76
"gazprombank","jpm-london-united-kingdom-gbr",76288169
"gazprombank","lloyds-bank-plc-england-gbr",1124500
"gazprombank","ltb-bank-latvia-lva",5288369.9
"gazprombank","nadra-bank-ukraine-ukr",48316
"gazprombank","rigensis-bank-as-riga-latvia-lva",2480000
"gazprombank","slb-commercial-bank-ag-zurich-switzerland-che",1114555
"gazprombank-invest","credit-suisse-international-london-gbr",19200000
"gazprombank-invest","deutsche-bank-ag-amsterdam-nld",2800000
"gazprombank-invest","jpmorgan-chase-bank-na-new-york-usa",33550000
"gazprombank-invest","jpmorganchase-bank-na-new-york-usa",2.2e+07
"gazprombank-invest","national-bank-trust-moscow-rus",4e+06
"gazprombank-invest","ubs-ag-london-gbr",2e+06
"gazprombank-open-joint-stock-co","slb-commercial-bank-ag-switzerland-che",1776624
"gazprombank-switzerland","jpmorgan-chase-bank-na-london-uk-gbr",76288169
"gazprombank-switzerland-ltd","raiffeisenbank-zao-russia-rus",280000
"gazprombank-switzerland-ltd","regionala-investiciju-banka-riga-latvia-lva",1148457.07
"global-bank-of-commerce-ltd","atlantic-bank-ltd-belize-city-belize-blz",50000
"globexbank","barclays-bank-plc-cyprus-ltd-cyprus-cyp",9772706
"goldman-sachs-and-co-new-york","societe-generale-bank-and-trust-singapore-sa-sgbt-singapore-singapore-sgp",13805702.76
"goldman-sachs-international","credit-suisse-kowloon-hong-kong-hkg",5e+05
"gonet-bank-and-trust-limited","caledonian-bank-limited-georgetown-cayman-islands-cym",4e+05
"gonet-bank-and-trust-limited","pershing-llc-us-jersey-city-nj-usa",2e+06
"gonet-et-cie","abn-amro-bank-nv-uae-dubai-uae-are",2e+06
"gorenjska-banka-dd-kranj","hsbc-hong-kong-hkg",1654939.98
"great-florida-bank","bank-julius-baer-co-ltd-switzerland-che",175000
"guaranty-trust-bank-limited","habib-bank-a-g-zurich-dubaiuae-are",224930
"gunaybank-joint-stock-bank","versobank-as-tallinn-estonia-est",943480
"halyk-savings-bank-kazakhstan","ablv-bank-as-riga-latvia-lva",18886799
"halyk-savings-bank-kazakhstan","jsc-norvik-banka-riga-latvia-lva",872000
"halyk-savings-bank-kazakhstan","rietumu-banka-jsc-riga-latvia-lva",7200000
